   1   6
   2   7
   3   13
   4   7
   5   0
   6   9
   7   4
   8   6
   9   0
   10  4
   11  5
   12  11
   13  6
   14  18
   15  1
   16  4
   17  9
   18  8
   19  2
   20  17
   21  9
   22  12
   23  10
   24  5
   25  4
