1  0  4.8  9912
1  0  7.2  9383
1  0  5.5  9734
1  0  6.0  9551
1  0  8.3  8959
1  0  7.6  9474
1  0  5.9  9179
1  0  8.0  9359
1  0  4.3  9580
1  0  5.1  9245
0  1  6.4  9952
0  1  8.7  9482
0  1  7.1  9435
0  1  5.3  9915
0  1  4.6  9492
0  1  6.0  9565
0  1  7.2  9704
0  1  8.8  9636
0  1  5.4  9608
0  1  7.8  9548
0  0  8.8  9596
0  0  6.2  9697
0  0  7.5  9700
0  0  4.9  9610
0  0  5.4 10145
0  0  5.8 10191
0  0  7.3  9855
0  0  8.6  9682
0  0  8.8 10160
0  0  6.0  9982
