   1   3
   2   3
   3   5
   4   3
   5   5
   6   0
   7   3
   8   2
   9   3
   10  5
   11  6
   12  5
   13  9
   14  1
   15  2
   16  4
   17  5
   18  2
   19  0
   20  10
   21  3
   22  6
   23  3
   24  2
   25  5
   26  6
   27  3
   28  3
   29  2
   30  5
   31  1
   32  0
   33  7
   34  4
   35  3
