   1   3
   2   2
   3   2
   4   4
   5   4
   6   4
   7   6
   8   4
   9   1
   10  7
   11  5
   12  5
   13  4
   14  6
   15  6
   16  9
   17  5
   18  2
   19  6
   20  5
   21  11
   22  6
   23  6
   24  8
   25  2
