3 1.392
3 1.392
3 1.398
3 1.368
3 1.368
3 1.368
3 1.345
4 1.768
4 1.768
4 1.910
4 1.768
4 1.746
4 1.746
4 1.886
4 1.768
4 1.768
4 1.768
5 2.471
5 2.471
5 2.256
5 2.256
5 2.471
2  .944  
2  .992
6 2.981
6 2.688
