1  0  8.1  6.95
1  0 19.4  6.40
1  0 11.6  5.93
1  0 24.9  6.79
1  0  6.2  7.16 
1  0  3.8  5.64
1  0 18.4  5.87
1  0  9.4  6.32
0  1 12.1  5.74
0  1  2.1  5.93 
0  1  3.9  6.16
0  1  5.2  5.68
0  1  4.6  5.41
0  1 14.4  6.29
0  1 16.1  5.55
0  1  8.5  4.82
0  0 15.2  6.37
0  0  8.7  6.97 
0  0  7.2  7.38
0  0  6.1  6.43
0  0 11.8  7.59
0  0 12.1  7.16
0  0  9.5  7.02
0  0  2.6  6.85
