         1   1.75    
         2   1.32    
         3   1.18    
         4   0.18    
         5   2.30   
         6   1.25    
         7   1.52    
         8   1.78    
         9   1.90    
        10   1.72    
        11   2.40    
        12   3.20    
        13   2.52   
        14   2.05   
        15   1.68   
        16   2.00   
        17   1.28   
        18   1.92   
        19   1.00   
        20   1.35   
